0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1.1007754653509494,1.0841626549431294,1.066130719330843,1.0466989879552127,1.0254485600203318,1.0038258285358108,0.9863549156899873,0.9785702001690436,0.976844471,0.9781584030474798,1.005617886,1.0220281530985045,1.0270712575739847,1.0286702568795731,1.0299830403184993,1.0322545208943554,1.0363167562208593,1.0415192801801705,1.0440056536040263,1.0405499662758655,1.0313645662913962,1.0179305288132572,1.0018409460698487,0.9843345906615293,0.9665984402402462,0.9494957048642735,0.9336857213426537,0.9196909087034889,0.9078606433354522,0.8984170948071846,0.891502568,0.8872190059911274,0.8856236505557452,0.8867433635106815,0.8905693286199718,0.8970455911085635,0.9060634681983393,0.9174668438452138,0.931030579,0.9464091256783225,0.9630888420449841,0.980384219,0.9974541177580262,1.0130913317083705,1.0260140651673657,1.0346244843068113,1.0375020227226897,1.034875577,1.030422308468855,1.0274308268461303,1.0260287115361042,1.0252187242257302,1.0234976123919077,1.0168707781532162,0.9958387455948922,0.9688812527349928,0.9752839690186945,0.9793225405040585,0.9898068290391351,1.0086796833863532,1.0304593850639636,1.0512486328101958,1.070263601041285,1.0877359550257601,1.1038126048687646
1.0828596437088385,1.0634181974595152,1.0422432531583066,1.018985203043776,0.992928703,0.9651178932198899,0.9418521794089098,0.9339489151207618,0.9382628792884686,0.9458136104562177,0.9837673030450731,1.008261320553777,1.0188832169763264,1.0233324131519355,1.0252563660714433,1.0263262988093576,1.027293326514368,1.0275337250935443,1.0245793834563217,1.0163405619105705,1.0028551196365612,0.9852701770291885,0.9651421174156383,0.9438323,0.9225549054723856,0.9022465162781876,0.8836208741711908,0.8672186639325005,0.8534072326719123,0.8424210814478231,0.8344070651463966,0.8294607609181044,0.82763524,0.8289522638953144,0.8334007852465426,0.8409284402949267,0.8514335132793504,0.8647590784710428,0.8806674884632102,0.8987941482803762,0.9186036494784693,0.9393724790762603,0.9601785136949864,0.9798039084619623,0.996895641,1.0099002931264236,1.0177524175092212,1.0207151546486382,1.021093278855265,1.0210070907635482,1.0206610781778733,1.0190506647391933,1.0141730001145626,1.0016209184485128,0.9717699187202116,0.9343971626817789,0.9357757102873845,0.9348551081042432,0.9465885963721229,0.9714998744965442,0.9991512121422911,1.0244866803448145,1.0470384765812528,1.0675677092153384,1.086217969700038
1.0640116774795687,1.0413205332584972,1.0168444478544516,0.9896648210455942,0.9582993758403571,0.9226847819088507,0.890516692,0.883047564,0.8998070972612902,0.9212858671050106,0.9658370219526471,0.9960593402392401,1.0112034519400086,1.0180406866174248,1.0203084191183702,1.0199156998620034,1.017640137547873,1.0130803673805964,1.0047139631220785,0.9912711453967977,0.9728887796277856,0.9507002420185565,0.9262067388945877,0.9008243188854703,0.8758053151098842,0.8521427084685111,0.8305915147982463,0.8117076803687022,0.795867643,0.7833094857344518,0.7741777848492428,0.7685597394480242,0.7665017052791483,0.7680205913228717,0.7731046866664596,0.7817067091525574,0.7937334801499485,0.8090324086682558,0.8273623458519961,0.8483490577249965,0.8714414595185849,0.8958845939893868,0.9206995206192689,0.9446430687152235,0.9663189158795389,0.984260229,0.9974592607340339,1.005932884938371,1.0110584463802488,1.0140972854181733,1.0151017486218845,1.0130027987117722,1.0055538691743624,0.988414728,0.953544302,0.9091212314183764,0.8960650398629085,0.883803641,0.8972098485019796,0.9310794396673872,0.9659268220137593,0.9961682161074376,1.022369570037592,1.0461110036640824,1.0680297764257547
1.0442737335511383,1.0177112246840343,0.9901207573894736,0.9590255573116914,0.9220831239712718,0.876836984,0.8299340645317158,0.822379837,0.861589024,0.9052535350655836,0.9520812170244356,0.9858855166948243,1.004568080870196,1.0132413139770466,1.0155077797642222,1.0133815665741996,1.0076976075386672,0.9983243114632344,0.9844261382068962,0.9654746253155814,0.9418485761330551,0.9147119901149315,0.8855685405153276,0.8558854350378309,0.8269575690545066,0.7998226666991537,0.7752653881381115,0.753850597,0.7359550552221424,0.7218119406624686,0.7115570041983295,0.7052660023781833,0.7029763667077616,0.7047000160990603,0.7104258243905278,0.7201133971067065,0.733680666,0.7509848539179166,0.7717898312976783,0.795720945,0.8222191169830393,0.8505063558451833,0.8795619012589821,0.9081103158921563,0.9347153783869617,0.9579244253008923,0.9766803023362851,0.9907222960820933,1.0006652034376389,1.0070593246254216,1.009731977013689,1.0075424256431926,0.99817853,0.9776503672837229,0.9407387353938748,0.894515353,0.855190702,0.822611856,0.8398868195689732,0.8878320433297437,0.9312617766566391,0.966569848,0.9963655800345657,1.023356172544867,1.0488372364788607
1.0238280468611045,0.9940968534939788,0.9623990012860528,0.9274090783081739,0.885136987,0.828985778,0.7568520794430119,0.7461637655328784,0.8220932329310844,0.8883224788352305,0.9410882197221005,0.9780672391943671,0.9994482451074846,1.0093658314592517,1.011234251749626,1.0070860125513705,0.9977870332999275,0.983480753,0.9639961675195363,0.9393495121012909,0.9102073339857246,0.8778431667037359,0.8438130250015063,0.8096430689069808,0.7766737064270345,0.7459789194376105,0.7183626587243445,0.6943907986430728,0.6744316973768604,0.658705475,0.6473327867017388,0.6403744394184407,0.6378568583844102,0.6397866479354248,0.6461543148670195,0.6569283162383794,0.6720408037219797,0.6913643915691606,0.7146760586130156,0.7416097468426556,0.7716068011514179,0.8038748822890985,0.8373611868593995,0.8707533732879305,0.9025658444713759,0.9313022286496541,0.9557810028566482,0.9754226792388024,0.9902442936170521,1.0002582350711393,1.0049433122179598,1.0031115538436495,0.9924994722908782,0.9695058824904459,0.9303743862598803,0.8773458508853914,0.8123985329149829,0.7446899616216643,0.7731562317328353,0.843136708,0.8958972541085386,0.935991141,0.9694216870046766,1.0003453875112427,1.0289117549459745
1.0028676993073005,0.9696053549678971,0.9338762655079302,0.8951111834908673,0.8485643245314216,0.7822086904489856,0.6721688921104735,0.6461249152728191,0.7841827462597049,0.8726610941450437,0.9328084366434781,0.9729252657310886,0.9962739163328319,1.006825752157497,1.007866593845882,1.0013939316572622,0.988254568,0.968963669,0.9438339554598564,0.9133491925583245,0.8784835154832208,0.840673772,0.8015692971503018,0.762767892,0.7256586063538637,0.6913453853725129,0.660642292,0.6341078173001687,0.6120934,0.5947984060729044,0.5823224974476374,0.5747079692695486,0.5719682704817861,0.5741042897158781,0.5811090744061757,0.5929619142600562,0.6096124742142534,0.6309542027190893,0.6567847925544392,0.6867554314458445,0.720316395,0.7566691852664342,0.7947355133207509,0.8331616484311061,0.8703980356540585,0.9048595552243901,0.9351899879354441,0.9604802739350657,0.980251409,0.9940651417539667,1.001126515858338,1.0001263924787327,0.9889199756581287,0.9641771932685065,0.9223182124546128,0.86101162,0.7705364404221808,0.6367606228244221,0.6994346568317247,0.7996408163675267,0.8607403879649621,0.9046656345246944,0.9418812472671115,0.9765520602069971,1.0086766175733552
0.981330559,0.944144973,0.9042501222259435,0.8622558386345609,0.8134799852590898,0.7412219746348301,0.5943250167675765,0.5409864580942774,0.754735544,0.8612532594801046,0.9280069719757448,0.9708524394322643,0.9954518531295679,1.0060093964449508,1.0057747676789388,0.9966677036381548,0.9795437343869114,0.9552175766791869,0.924396188,0.8879735171212615,0.8472360508374622,0.8038204080253244,0.7595019459757939,0.7159642768550809,0.6746488244785219,0.6366849070935252,0.6028887015583652,0.5738031301965854,0.5497546677496069,0.5309148475266438,0.5173569704452563,0.509101466,0.5061470180385962,0.5084883970852211,0.5161219768417022,0.5290397495772718,0.54721209,0.5705583739235861,0.5989039998059263,0.6319254788881321,0.6690901272941591,0.7096005894408822,0.7523574239576211,0.7959605885333035,0.8387807979194309,0.8791095643399156,0.9153829843848205,0.946365102,0.9711520270976299,0.9889264165873297,0.9986681612580591,0.9989780123551077,0.9878234720548252,0.9619996895042536,0.9175782912225047,0.84900169,0.7376723484679546,0.5196633639240412,0.6344440728684159,0.7610815422354646,0.8266553048818895,0.87264559,0.9131694783592605,0.9518705260960253,0.9875582325474773
0.9595685447294314,0.9177535015531659,0.8732612491312775,0.8286492378076258,0.780594947,0.7104675334080066,0.5615906651865414,0.5095876852622934,0.7411118115582335,0.8564291363521438,0.9275693604239174,0.972298075,0.9973719228489922,1.0072781983605783,1.0053121291644147,0.9933061732728959,0.9720942304831751,0.9427051186484797,0.9061742315211792,0.8637596641579526,0.8170578212313038,0.7679297855819598,0.71830301,0.6699610099388865,0.6244020012032786,0.5827775827049473,0.5458993080876573,0.5142870299455241,0.48823497293480067,0.46788057071579797,0.4532660873599978,0.4443871630477541,0.44122620028821397,0.4437715090468454,0.45202344659227384,0.46598834602146844,0.4856601621413529,0.5109887292287665,0.5418333689418898,0.577903192,0.6186898946669848,0.6634034301863447,0.710925791,0.7598051256942315,0.8083170668705053,0.8546029490517435,0.8968695576389459,0.9335623794181365,0.9634070185095122,0.9852705738482666,0.997954652,1.0000316868305477,0.9895843570511073,0.9634097823202624,0.9172034700060028,0.8439849096234004,0.7230716270986413,0.4871869025839705,0.6033506597468067,0.7308248110990693,0.7941255548582824,0.8396866732054088,0.883091702,0.9263475718928479,0.9667321968086611
0.9375903344164246,0.8904931220592258,0.8405155774834102,0.793605365,0.7497981330919711,0.6912870608363686,0.5786434307906873,0.5532578156691135,0.7458715452467362,0.8594335219745862,0.9322189775389915,0.9777185738725549,1.0024034617141635,1.0109592773007152,1.0068025198187107,0.9916930353088473,0.9663344636131042,0.9318972917206194,0.8896827932747747,0.8412729725667024,0.7885683782883434,0.7336718425914053,0.6786842484477691,0.6255026615617244,0.5756873008793922,0.5304104225355181,0.4904736172396294,0.45636722304674743,0.4283469573157777,0.4065109025960225,0.39086648511815536,0.38138224554416644,0.3780231699439488,0.38077087149742217,0.3896302013610685,0.4046231244698373,0.42576951824864345,0.45305344798824343,0.4863734163989263,0.5254773840414793,0.5698876972495723,0.6188264562330587,0.6711580870460526,0.7253727194423967,0.7796362490348093,0.8319183048791495,0.8801815673094575,0.9225632955081964,0.9574636153631387,0.9834941562974838,0.9993339902313989,1.003617687,0.9945634566246733,0.9688650272539948,0.9219961186219504,0.8473194266782562,0.7297637429961323,0.5385103085807608,0.6110888798795876,0.7098866811191941,0.7629168927197518,0.8050995256224668,0.8513328782094052,0.9000651497877225,0.9454458545248355
0.9158021420529374,0.8624871980583225,0.8053894685817727,0.7557246090230119,0.7199893884941047,0.681174298,0.6219875951605772,0.6366015116909562,0.7651989780546034,0.8703174912690766,0.9424357908977418,0.987545178,1.01088707,1.0173346027090049,1.010525210769584,0.9921662775192406,0.962670324,0.9232632503734884,0.8754493508919475,0.8210978158224894,0.7624063806841007,0.7017328348084806,0.641369994,0.5833419941943141,0.529277311,0.480368821,0.4374043872931743,0.4008397483150955,0.3708871456969131,0.3476012857965973,0.330952018,0.3208792604017178,0.3173299366373007,0.3202788794664574,0.3297357670596303,0.34573902480041435,0.3683360833373679,0.3975480536655695,0.43331673127214054,0.4754339354148829,0.5234576083369139,0.5766253169979614,0.6337832897240632,0.6933564231855056,0.7533864605454349,0.8116527582729344,0.8658625351594629,0.9138552162300561,0.9537449770271197,0.9839486759085594,1.0030774930352329,1.0100185904529801,1.0030975208523671,0.978795191,0.9324409640512477,0.858908812,0.7523766353766639,0.6322775524104911,0.6406342156702078,0.6964041852202439,0.7319165483103499,0.7675463692530389,0.8173923609426742,0.8731867875655213,0.9244442961012259
0.8946675103554463,0.8340597924422901,0.7670744517283595,0.7125784560426747,0.6892816117532675,0.6759377568903908,0.6596906298105106,0.6933623289605869,0.7926462767970825,0.8883206663547285,0.9585102219843518,1.0021868035331454,1.0231257295845422,1.0266264129069393,1.0166998107650935,0.9950032131825999,0.9614737471166881,0.9172598611832323,0.8640039438669378,0.8038285617895867,0.7392219939908304,0.672808674,0.607090811,0.5442336980982871,0.48594175508972703,0.43343024431007454,0.3874713325739317,0.348482694,0.31662966354412453,0.2919209887206998,0.27428746198887344,0.2636398242677911,0.25990689022913793,0.26305682534673636,0.2731042529637058,0.2901043039792805,0.31413269662893584,0.3452492443651999,0.3834418044321444,0.42854961575864997,0.4801696142155538,0.5375564317785869,0.5995356482499337,0.6644582665960048,0.7302268620224094,0.7944128358284429,0.8544574585070573,0.9079114030033162,0.9526391951466504,0.9869274976347314,1.0094051404401367,1.0194584765934078,1.0154893060768948,0.993601101,0.9487806943147438,0.8777084887052212,0.7825577063647685,0.6911891078844272,0.6702699427040155,0.6871558527253664,0.6992367531382315,0.7247478555547338,0.7806762298569515,0.8460762255321801,0.9042238234933044
0.8746251362597791,0.8059491116445607,0.7248184056640194,0.6601374154829438,0.6555080557617178,0.67251105,0.6893291437138411,0.736878094,0.823677166,0.9124815167151096,0.980689072,1.022067477840578,1.0393738127017875,1.0389774587337912,1.0254715645138497,1.0003995403179433,0.9630711533904291,0.9143211539865134,0.855868965,0.7900604993794706,0.7196693029711037,0.6475986297431096,0.5765780854757598,0.5089296310755231,0.44644323607345193,0.3903604132281504,0.34143767661558816,0.3000530471772909,0.2663232928940935,0.24021029762788385,0.22160579682316744,0.21039195262218835,0.20648016082082069,0.20983227182326844,0.2204677096037979,0.23845783586800587,0.26390629552942585,0.29691188565238524,0.3375097427197946,0.3855884360810173,0.44078553810488746,0.50237241,0.5691494371011895,0.6393830722254893,0.7108201193781379,0.7808054142630075,0.846502667,0.9051803852914387,0.9544873004985187,0.9926471671001955,1.0184689455725071,1.0320840716477666,1.031997747945313,1.013696125,0.9711893288391698,0.9025014242762373,0.8151924496007872,0.7346454633359223,0.6949886650087432,0.6796693047970956,0.6625204656878427,0.6728116097311788,0.7408358367399307,0.8194708070372866,0.8847312045553161
0.8567378263584301,0.7795145400240981,0.6787314043545365,0.5898949284947074,0.6173088386535821,0.6701418797390588,0.7137336360112735,0.7731635178174964,0.8563273416956608,0.9420859097538284,1.009370371,1.0476911789012906,1.0598151291382631,1.0544235853191937,1.0368994620787835,1.0084455926322986,0.9677335551313214,0.9148475971161101,0.8515485656261442,0.7803804361829856,0.7043985731639608,0.6267992995944687,0.5505594957135629,0.4781755672926151,0.41153508237747444,0.35191207123091256,0.30004969156254435,0.25628682097642186,0.2206920229237987,0.19318134056782313,0.17360919084254026,0.16183114168405768,0.15774274514686953,0.16130018140030825,0.17252720703879168,0.191510057,0.2183786125087655,0.2532693086277733,0.2962639928622246,0.3473006189322428,0.40605709047459304,0.471819016,0.5433546344722417,0.6188326107663745,0.6958248027606615,0.7714284133708162,0.8425153422037657,0.9060749081453823,0.9595714218467893,1.001220857510762,1.0303264672829444,1.0479363341847192,1.0528190957924444,1.0395800673291975,0.9999863289866385,0.9324164730860247,0.8485196187192721,0.770217011,0.715981184,0.673412616,0.6197149853586049,0.6039387910277493,0.6984514268369577,0.7946569854298702,0.8678720902560203
0.841604215,0.7569590142505881,0.6326797669620856,0.48175328093397574,0.5775952283924315,0.6702439791707869,0.7355986048344411,0.8055193023802254,0.8899921822980676,0.9768084687345213,1.0453381872122658,1.0797258114477835,1.0845107703563068,1.0728564488188959,1.0509500738368047,1.0192469260219876,0.9756743443627661,0.9191939625973343,0.8515173521261203,0.7753564270246053,0.6940479740886757,0.6110985351505056,0.5297550868973925,0.452709244,0.3819611280876168,0.31882624599493004,0.26403915785512383,0.21790242806459206,0.180439055,0.15152249726767159,0.1309736496520277,0.11862514021280826,0.11435933283735768,0.1181277383712872,0.12995757565650487,0.14994750420506717,0.17825033638596438,0.21503685721261154,0.2604329965194122,0.314424069,0.3767258752977881,0.4466334542741706,0.5228732380304374,0.6034997486076139,0.6858872879864111,0.7668607063337325,0.8429821703402298,0.9109603318347371,0.9681054478048952,1.012646056600875,1.0449316921549758,1.0669116629729345,1.0780392621683714,1.0719379296152127,1.0358724498836127,0.9670424974534297,0.8822271679211451,0.8016657903224141,0.735308019,0.6700144258779193,0.5728131806705297,0.4998454724180183,0.6574639719416169,0.7735885540670261,0.8531944974426318
